,,combination163,combination163,combination163,combination163,combination199,combination199,combination199,combination199,combination198,combination198,combination198,combination198,combination23,combination23,combination23,combination23,combination22,combination22,combination22,combination22,combination59,combination59,combination59,combination59,combination95,combination95,combination95,combination95,combination146,combination146,combination146,combination146,combination164,combination164,combination164,combination164,combination162,combination162,combination162,combination162,combination145,combination145,combination145,combination145,combination182,combination182,combination182,combination182,combination144,combination144,combination144,combination144,combination180,combination180,combination180,combination180,combination181,combination181,combination181,combination181,combination5,combination5,combination5,combination5,combination41,combination41,combination41,combination41,combination21,combination21,combination21,combination21,combination110,combination110,combination110,combination110,combination128,combination128,combination128,combination128
F3,Times3,136333.3685115709,224969.6194618946,168664.496552518,194302.6982755899,190712.0453486888,204573.694453512,126735.8158669806,96072.07193992104,229573.8051715069,137034.5804379802,243465.6255654268,216042.6906426003,172331.3914813093,104321.5609631512,121670.1316973432,30644.78824912062,203334.4595686917,100110.4036177408,179690.800705838,66190.13857590727,182263.0903117961,164061.9868645373,131601.281825864,20963.47614747884,107938.4926388447,191711.2666563554,211422.8547653241,21834.62298646886,253053.2607924234,229343.0130129182,272302.6806667792,178174.3048819122,154642.2765202311,176903.3105133905,147942.8569333099,106982.5660111596,139786.1211557635,181322.7789366104,224698.4471740982,216390.1456438185,286313.286800839,312094.3262183929,451654.0221228799,209142.8936960181,301572.824747911,278835.6343879351,154547.1940231064,180264.6073797743,280798.7511725476,283525.0950163697,351527.6625355451,269195.3560616816,319550.5061316533,233564.5278920967,206747.0487531592,263746.3786655378,274206.604290509,275263.6113297831,305537.7683304084,187206.2908374415,263078.5798053915,283521.6919717272,228359.4803703257,74330.05685808731,212921.7574484358,206625.6593172776,292780.0717789535,73142.35879635325,204143.47486305,251475.8795395668,236247.3537446532,119559.1980328843,221023.1318979281,253027.6769718392,278990.2113481213,335079.3418952669,163759.6474081034,133777.3024428684,162645.9978259605,144254.3146238319
F3,Times4,175028.1610641006,170837.4415190235,166072.5400933602,118974.1654070722,197714.5637927403,236150.4530240061,248334.29398099,105932.615390872,197849.0365391931,139862.3735216428,170990.827520505,199144.8115300615,99911.63778448221,164785.2835419546,152051.0640043626,12567.39036145078,172717.7167176655,123660.8418222554,255019.8569686233,59581.98057294112,199975.4188403845,134009.5170064835,147960.8017745703,24741.43647743101,112238.522168911,137422.7496724699,130450.5551569556,46580.33626253406,352656.9145797687,359161.8954286731,322818.8404749177,206680.753390557,111497.9137157889,200931.7252795254,151310.0168891403,97496.97116395229,222946.2128562984,249116.3218143777,212051.5110087571,123241.6051492605,243355.1341515327,260485.8704445264,278481.5644107585,216835.7555651488,301848.3808361752,333484.5984174871,336573.901384692,181407.5788764452,416473.6158412119,355630.7151788954,245010.3397970034,272074.407688543,402759.7898859644,231549.2916566005,442145.6103799884,210542.7610929735,332005.3561971293,371657.7311161507,320955.9388327164,303772.6221861591,200266.5784787518,240005.8421015321,347911.1203359093,78398.62622243265,341128.7273239385,600664.8770953091,175166.6718817495,50009.21480750541,214726.2240665383,213225.1427479715,128513.4780280599,154522.2084247303,256181.4236027296,351871.067616961,306629.4647715213,240936.1120155406,112263.4354094386,250910.9372165753,156784.8936922627,163129.770854998
F3,Times5,183411.936343263,160919.1829148022,217546.3322829751,151942.6294082512,264550.3758818719,165218.7926695298,210335.7029476205,153838.3638471194,178151.7260627259,218193.6971749224,110718.1004131719,222305.9673492693,97118.6578592949,148085.5523829577,180723.6950950117,44955.79380056685,177925.1507061454,203293.7067227083,92583.13422581242,75788.11166357622,112113.7754756238,166911.0705611452,115621.7247741913,45490.45474799068,174653.9330322507,139888.3639822886,98008.70251689339,18461.16627273152,269900.0088733982,275092.6559669388,278085.0567817293,164569.8462117049,126523.5309839726,181830.558037717,99012.89331730257,140281.5984645382,174235.9737863454,245509.4936998984,171371.8118223896,258208.6216024584,323979.9255842574,242723.9286065395,269902.9554281223,175545.4305088274,278406.3862069089,286382.489024481,333996.8171223016,173408.9369328131,394217.2488207014,445030.4648326071,336651.6367726041,283910.2045206701,333225.6598000512,329252.0502686301,317471.9449387128,272785.3769667958,243038.569024541,260451.6901253152,318128.0917779069,184890.8372120107,292291.5331660449,263748.5507430693,298221.8671313245,48829.98131762946,257636.9692063975,161842.5953715374,172232.9864043233,13875.51238734535,261270.73886957,190323.2980969633,269960.7265824568,71676.96085650625,281704.9574277345,214823.0324934082,204324.6423609605,185084.545535393,137080.9274447945,107147.4502483111,164559.7494814325,136493.76334384
F3,Times6,175781.1084051898,177962.602825186,245653.5656952142,192971.930126025,162535.1280941429,202204.7555875056,201689.4947995259,205855.8801294395,196426.171671976,225154.5642459781,157984.2696509679,160077.5827683257,190715.4559650904,155642.4496112345,150264.6692073698,29604.21954660548,123166.2954095423,190787.1060904749,125670.8520515467,44301.94072945224,163376.7699010963,152154.9834382428,98663.80869263274,54911.48894859269,142283.0202887088,133005.7225665512,162211.7867888105,10904.39918009354,232487.6206577559,227009.6303377608,273199.6181802825,254234.6102970537,134944.1511041026,136799.5170003972,97467.4866527713,126853.7580783825,207925.9552566673,198465.912373547,235679.5887772436,217543.6859600876,166799.7545051083,358371.8492788564,234070.6308758512,191646.9668940669,107586.7504502147,289172.1881754502,231730.2289687968,198775.8657366519,438742.4829242041,354848.56337287,309431.1397908273,286443.2436030388,265125.6995081042,261379.3399910105,282027.1935774371,207580.5634477167,306329.5903043858,301732.817742304,353852.0833150871,290479.046802379,252763.0331193967,126323.9737000624,193897.4953571827,143601.2019945137,229001.2788571667,238450.0992944027,287949.9474478473,11011.35265299096,198507.5105997846,238964.4664466277,155232.1625630684,109903.5113792163,279937.1877382727,221548.7387466168,199567.173417494,282764.9161130617,217773.7283409896,194245.9357613205,160156.1967067333,153438.0854394096
F3,Times7,165650.2230661496,201536.5510057363,135108.0669781693,222522.1302426736,225209.9830369373,227807.3289493399,129469.5439793561,172178.0161321172,202979.161834079,164482.1554134082,225292.6142938022,241911.0701148335,131401.9454092134,165612.3823045068,126141.509689069,53362.47549338039,193807.3062145166,160221.8812148383,193055.6468304334,51354.85897021745,169756.9673092081,141277.1619916561,136291.7706608361,15281.80253433086,139153.8705206456,132507.1825616315,161925.9292444478,8025.272566154503,238522.3845099346,219338.780901851,475953.5920849896,253608.160065659,159623.9743618315,131903.6382100066,167332.8324814842,63798.55263099087,243766.1269701954,174024.835683373,224761.5687773391,217708.241173206,272613.9656471526,351727.7850217776,281125.3619372091,171391.8180518142,188431.6922154032,204797.4337845168,192391.5623202941,260026.0163940889,349785.3108648991,331998.6364418565,293784.2768910257,327336.9925329015,476775.7525074036,243262.8113538666,336104.0396699655,374831.2043806151,327230.1391268765,159063.5558518551,283092.0941495408,219101.4949247229,219418.9681398398,232700.1812820082,334231.1433134267,42152.34719193456,307686.3499641158,258400.5715553749,252509.726796582,7263.217734758425,189760.0717466028,164817.896690429,285316.7794494579,104910.1155605055,366550.4360828451,249291.3019490451,340377.5454285456,270311.3947268142,151729.9773616551,164405.2547247066,193402.7097094417,176290.8369308516
F3,Times8,212672.1863737412,189641.546332134,187801.4552870899,165473.2626829085,200849.5316304108,187501.8843891756,157678.3971515245,193757.8665662945,273698.2907679758,211716.5929146429,214499.3423681146,117898.8150908429,170074.9019559231,123933.9195196363,108824.7203125469,21420.59848623304,258669.0976485792,145076.5323910099,141015.124458585,61979.39799083707,146415.1157789386,156999.1752913038,102410.1388326593,14065.69498239646,103556.0934823836,128917.9361268844,126911.830985595,28183.83136035824,322245.6702266483,225775.5727061335,196519.2293568552,220724.1254062042,111487.9730168744,118197.5255946583,249349.7495071078,160809.449816984,234002.1409475021,178140.7269178131,232932.3077460389,229926.7694545274,270051.4981052467,344710.0304397254,324514.8561542574,245382.6579100124,236506.7867475824,220222.8156874753,184636.156942874,214944.5351859614,296079.5396929466,327555.9692735796,455244.6978275496,422446.9012059048,385451.3029861035,376404.2987129649,383077.7833505524,351024.7236830045,315954.9417265086,265073.8341786234,379754.5139374667,196028.2245035799,218956.1247524565,279335.4991261414,306950.6903951504,75851.56162991106,269874.9420826867,255053.7861491826,226835.9534347932,72828.13893313118,196670.4841349037,294315.2348791284,177503.7441163007,95014.83789307668,325644.4373317002,325143.1583940518,261249.799510904,242462.2135241472,166951.2742419377,156658.9531763042,165841.465648053,129120.308642553
F3,Times9,159604.5147139793,272050.0035115872,137470.3567479625,141974.7313521628,166914.9134733817,140130.5563046335,157413.302364377,177702.3646346025,176571.8422520373,176532.7063735428,273094.6712534422,189446.2931725461,128059.3623435719,92927.92637874284,160320.1824601396,41806.4063367618,171683.6158229708,93781.17827664592,241915.5806278704,67563.98557898182,196609.2959515007,167248.9615844794,158518.7853943173,21865.32124011049,125120.5175626717,143589.4134129609,124938.4524664813,12641.02442410567,270717.8490943151,175504.556219009,259387.6652654332,199063.0537654964,150334.4423280549,186094.1733382662,145471.5310898834,138907.6687361238,242215.2822961209,281209.6164411993,265140.8797430219,170833.2933616982,415247.8048723633,173612.7859451817,270843.4555505516,275837.3435440791,283720.2782304888,238817.0695611201,230026.0553504017,265852.4511708187,470328.6384531555,291219.1278229289,453689.8989997086,337893.5608415944,368012.0689409919,299374.6692113577,355272.5079331444,382952.0472834678,378015.2309780224,302129.4922166069,287572.9243832254,212412.5709138303,253219.0270687408,312821.3215187558,303418.9298652302,95655.25886056472,206041.3756929487,181943.3128842012,210681.9550425151,46972.5400139277,221932.0384437217,278331.8395503841,178205.0060220449,82951.84244622353,265039.903578325,285956.8604599704,222555.8671500507,246233.8814314182,100333.1147221505,154729.6733474838,182818.9819720024,121879.8859487227
F4,Times1,22.82740121633569,17.50474306068059,28.46185358129357,22.12018321205775,18.92231442234185,19.63791064603768,21.72149674522054,18.94785311459806,19.31571529735596,30.02877986338597,22.15598585238403,23.89099502498323,17.21574776359415,19.08478459875639,20.35250323365758,17.20145123596127,21.66184335343743,22.75527375073156,23.9064159417064,19.63303290177892,18.09999877965082,18.32100137636187,23.96758840619638,14.41811964354968,18.30712230670319,18.39658072100689,15.50400722624777,19.77203577828286,28.13185929740049,26.39618068223719,21.25069671482682,25.67739406544423,24.00963056585094,18.89792484509702,25.19861863380122,18.16252997154395,21.12247042329043,27.93887826098363,20.16830498457732,24.05988427749789,30.65486144137681,20.87206558179881,25.91819800836918,31.09676866531029,25.7329079197836,26.79727808377881,21.265194159014,31.20542628396615,30.01252107342791,28.77083510265881,31.54458615282385,30.31601919202294,26.31872749666618,22.37862356543231,29.74824488756987,21.36946304127505,25.24349069696131,24.74702976626773,30.41154766858583,23.83424983902699,32.38124567222177,33.04074061854098,25.25886553577985,20.97335974488086,25.76878027808028,25.60014475020965,20.11447916729767,26.70856924178527,22.35894633462981,19.51269912096155,24.04187922929269,28.9038629681077,26.99460191398584,32.75685543006227,29.04363896226173,22.22210759127685,17.36434311776715,17.4724906653732,22.45490656668812,19.22361217766754
F4,Times10,21.93396059840432,20.21528284060866,17.76707874534613,25.95568420019305,26.69062072757654,22.40392017891403,22.04024700496226,29.63542915092997,23.25326824063901,22.28334813726325,24.04359323166081,19.52766734334342,24.96761804578484,30.43923117543836,28.39889074119266,17.33867847039854,28.46074958653029,20.0396884729616,18.94681330829897,18.57898373913921,26.60034627384655,24.25215939509773,20.47700349655435,23.07985071835916,16.98619613123973,15.73091087837862,22.34506319115772,22.01174001587631,30.40760167938174,21.64719085230123,27.01450962785902,28.28517285144744,18.08926340243499,23.55822192161199,27.31232822608474,17.74318819405417,20.30204947108746,34.12170784279549,19.08961626148442,19.6191292122028,32.46154836034862,22.1514048541446,23.83338231763483,24.34673532855022,23.7432583692718,22.24718501365751,25.96855555288888,26.67089243694478,27.62337280402507,25.64062397118144,27.75251438514318,34.10454444900933,26.92546931450609,31.64144474343662,19.91165632822762,30.49539741322086,19.4552884483677,29.8283596868388,30.61271042123588,26.41259022386147,18.77247376498231,21.51780779275911,19.89430421677046,21.58756421668282,23.70425980584169,22.47619214216766,24.70822751870669,28.31329449797918,24.18877510384917,23.3381456647695,20.72431289860334,27.23131075723462,28.07634889145172,25.80321601660474,28.69899458644414,22.51653577933235,20.61683314679595,19.79995429257545,19.5752389656597,26.68720920370471
F4,Times2,23.31886651140823,23.78921247742037,25.32798052550688,22.26882794597969,25.35214671951439,25.96245423073111,27.67931714208909,19.78839921848698,23.48779015857398,21.49836578886982,27.38040446802245,14.87419288837211,14.70976796217281,19.34984391637174,20.97672568656056,16.19558119490482,26.09486381972071,21.38327909398707,30.22286131415353,24.31495451867132,19.74336708384271,25.47035983789706,17.95292814710791,18.76694438453694,18.01548759410303,19.21962287994565,25.2637854159444,17.39457563162779,29.26802974135138,26.56349249403811,28.67098919298869,29.78351831763787,18.12691523363282,17.50482333900571,22.83684614742752,21.80983231293655,23.60387277402334,19.80499641443513,20.30490744894549,23.00043343462553,20.0700293224035,27.39680481685959,27.09151747106103,25.18720305101469,25.30396352657316,31.9185840745642,24.18402850431622,28.01844899458887,23.91279596675562,25.44724362824572,31.96970916120545,25.18615635399782,33.62740714846724,29.05096702001187,30.78885176848532,23.35557232821322,27.83592203458539,24.30705472911301,25.00331252562886,21.94260087509258,26.14235288233238,24.07369879212003,32.4480958210339,21.35716872018514,24.35801938752244,23.54761669098399,26.82658574070188,24.93406796128596,25.52304604701475,30.89343924368331,16.72592091570601,22.80044472807127,23.38657300706471,30.19971133419563,32.19100045212922,26.94888762205589,16.25344550370239,21.02917846665797,16.60994228053107,20.70613985652458
F4,Times3,29.97264958148622,18.75858663480684,23.14730571363267,19.16366702502555,21.97552264571154,22.68190854092843,22.09073850126059,15.68490817723574,24.42860337401065,24.10395427570461,23.18410907956448,24.39202305708549,22.13996778341254,18.80041161390722,22.63718662706669,29.48080226517666,18.43701607892406,14.92975656364029,19.91607579615443,20.91376081885661,24.92426160763506,25.40232844838069,27.92510213788382,21.57043521223035,23.14470201554667,18.58144493443154,22.50382229546849,16.60569140636313,27.0006457232767,28.17227207510276,25.30591997813955,26.44580927827182,16.70091214605134,17.40077391653468,17.99532189478557,20.80525811858689,22.98702658698397,21.84806302052413,21.5037241847279,21.83057801447883,25.26471208132322,42.84446453106565,28.69274349045428,22.61205601534802,23.25412950547944,25.16678421682898,24.59291976511839,22.0185235771656,29.45877761060235,25.21403648144008,29.9341099465777,30.12092653316483,33.85621406626856,45.27348434410224,24.04685567945523,29.42716852886548,24.44034414176368,28.11538867962912,26.69984781060838,29.48775701759011,27.58907266635798,30.09876783341268,30.19233189636821,22.65715206599134,26.58839971093378,23.39800852792641,27.99610009813582,25.61846967955171,20.76707330572158,19.25743530899011,23.88398432683077,26.65746706232134,22.53822805114268,28.19952530292025,25.01326388208449,22.42929710483515,21.86272014444991,18.50718506137481,26.16828090790017,24.04338188661846
F4,Times4,21.75432998835721,20.4908776381501,23.40026686257796,23.4351239596188,22.78455525292571,18.09467174394279,28.00933872627007,22.86941190457309,19.25772825945411,23.10518476215364,22.44516491322502,24.61692968564338,20.11607124162227,25.39009021521053,21.89202442241056,20.07281028655002,23.64695393992738,19.41513557830703,28.24222936349978,19.33136467030026,24.63316777361823,23.1576667248316,22.58158157931029,23.53214003755231,17.82427285749952,23.94394692476333,20.62291306730913,22.08962744232023,24.85769713309644,27.73048060329136,27.14803722677091,17.76660301259657,25.938792503403,21.70935966955884,23.19649490989446,19.65072407748715,24.16413455313254,26.64156968850737,22.69969968735538,22.42061775888278,27.41821051675133,28.07359890170392,25.11514946997106,26.42417659621441,33.27176585619369,27.58470504276653,32.53036724353829,31.28783977911287,23.44678683904684,29.51069606712013,34.07456025504681,33.99170205450932,33.48554859535547,39.55126543371072,29.0601186027287,25.51738245287398,24.64614694818834,26.22796441059902,24.90677491547526,26.77391565106641,30.12643805436064,25.37317146915366,29.21315777800723,26.28379815899958,29.67398855087305,24.33083828285994,25.23155883420714,33.4672837240964,20.35308026642597,30.90581904901116,21.3945709665138,23.39465851735224,28.30575304424517,25.78113966858277,26.49715057010273,26.4767920503867,20.9150346762481,21.99343112243204,19.35256045577907,25.96968995720048
F4,Times5,27.60910961041143,25.976716723181,15.47682053369352,24.82320057484688,18.06733194887174,21.88652507966428,21.19421219539639,24.53009999144259,23.12531681640759,17.93575400992838,25.28853673094784,21.45981253312068,21.87572714893039,20.38148589270877,23.08789207258852,23.51847594774566,20.22333541658579,27.11950003610908,21.1617858320747,24.52759625904149,24.85972148349084,26.35968151536663,22.77810070783083,18.94479634944181,23.22620457007156,18.88029312362517,19.79532697804444,16.07158459009272,26.5466010316308,20.41896904141462,20.82947939689109,24.1458980635721,18.81395668874048,22.73340853344392,22.05294853310688,23.27570848538925,29.47524153395657,21.50209025034502,22.41975333604178,23.73563770866424,24.6702300260195,27.98296056883476,23.25492618846186,31.3811893452126,31.50712296261166,33.29683350936575,21.98150135159156,26.06509034814603,36.24916993464892,23.9889682137065,32.58134260938556,31.46952581139458,25.85355343080429,21.14151055118057,31.58714974578844,27.2739226982749,28.10558760691558,28.81406757606042,32.75970615705358,26.51905552734428,35.40260118301709,20.81688191188477,29.5742812388499,23.27005651217468,24.78911987549613,31.56893332472751,19.26958529525898,24.17959797504646,23.38817868761004,22.7994469315896,25.89454710292053,20.4592167506892,24.21778368170692,32.8909323013373,20.48450753499296,23.15843781579533,22.44473370304094,16.21186459827898,24.60339731103336,19.98454228800099
F4,Times6,23.5036451180008,20.89152614176326,20.06836579066277,21.77604265027824,23.46181302359824,17.66402372726764,20.96127284824667,22.83472327859287,25.39233528938324,21.19601314824745,24.83828159497279,23.25291952652534,22.43430140469349,29.51053809679197,22.58102248432434,19.39107558323447,18.968889855164,26.91257443448211,20.41053771415596,20.29912798810668,20.20932420128788,26.2810333095731,16.88492206440769,17.66256613072375,19.90145953923634,21.80822723061987,22.39900596469101,19.99768356128765,31.60259693632994,21.88961774423477,23.16518908030502,28.60629315378446,18.27607936566717,18.56021846040221,22.08759499190766,20.54615874231928,23.76563130320638,19.10993597140221,21.11024957605797,24.2588457496654,26.88577840903107,22.32412968907296,21.83610746587248,17.9684459422844,28.6103254586668,35.13051141743877,25.37819792922999,18.42371795307355,26.27448641766587,27.8808096672266,27.1941457046979,20.12440784838552,29.11650366658782,32.58782413084196,29.44360003382892,32.40521332025654,26.09543028382044,22.8201392528291,24.24847147066754,26.43280478549664,26.8463375654507,29.42630337805756,29.10117757349271,27.11021632175679,28.4586761068317,27.69488502809039,29.95344851782178,24.27712422608332,25.16002920082312,25.88247405468602,16.96188041866516,24.9725557823586,20.58323148302296,22.51621343494309,24.51739327720239,24.01037439184461,25.23507152631395,15.43233081465275,22.03018389104951,24.22930020941373
F4,Times7,22.41902437783684,24.90571795004253,21.13018464754559,17.42287560825364,25.46744213252887,21.11358351625164,20.91316523683052,21.05545041076616,24.95045842963771,24.01405480062156,25.80877684990332,21.92996730501325,13.1329200449493,17.78647504725,23.76145249504927,18.95509669482538,25.12627943862783,19.76134490538783,17.76539794076128,23.07440284622831,20.89488269146132,23.74315406011211,19.58486048675858,19.45948000908222,26.46029172617181,17.54057132979185,17.39482257728622,21.86717465633618,21.39994051847453,27.26326058740963,21.46194703732072,27.93863404362604,23.15058481680629,24.59688758867134,26.1148332730317,21.16333408858643,27.25966128447645,30.4370244219729,28.20886413513779,23.43775535035759,27.99576176718143,26.12235125270123,26.6146679881045,21.70083458723171,23.21843468785098,22.84955697045952,25.11312781122383,27.12363481990881,22.49403232905593,30.77244071307767,24.37276317484902,26.84594443050334,27.61080343815694,24.80392081804899,28.67627584936109,26.89527947657683,27.39253942315246,25.29785473803793,35.72356743723001,37.16029485019426,31.04808547562498,30.97092877576415,23.7888125003539,27.06820234358243,21.41357700592006,29.03396704222315,28.78972074427265,28.36778164276495,20.3443405528546,25.84177128350527,19.30546938946676,23.38362684155999,33.74915544112902,26.74151068131431,34.96927867194047,22.24033184973521,21.09067597109537,22.57187096206223,17.76674302242879,18.85171946130887
F4,Times8,24.03427332849419,32.77631810048183,24.27815964845041,18.41760483516035,20.76500587695774,20.74981520053985,21.34042778435741,22.43569645981286,22.40073588514495,25.67839151960428,22.69945624200037,15.86892024080748,21.64065815249609,22.93684773126738,22.01282321099646,20.83333491335859,23.92784586558152,20.6219691977176,16.52784696163241,22.41759510370446,18.96380114737743,24.9630791994627,14.62726888988598,13.51265473385358,17.23735523011688,23.3113333693889,24.82659165749575,21.5600486355309,23.6498650719485,20.48754326086768,29.94288650076908,28.59390944563454,27.58871532709251,24.15633508601251,18.58227548952094,22.44763917695691,21.49167851994962,24.67100158264513,26.188065116714,18.62871129125526,22.55036053827029,29.76195404601675,27.2721773797311,25.34361672060481,26.44412589600447,23.28609877515515,30.53407154711205,22.2062478744323,30.79405807330324,25.81679842331509,29.46663960512572,30.04143514023956,29.3406851658042,22.21658625915573,29.80607195781477,28.23298487395001,28.5801620189967,31.31553703581275,34.54136170499626,28.21887128102578,26.33876525663026,24.09936783904946,29.51198090012797,25.88669752783352,36.77164116096927,27.13021705919464,25.46506454969665,23.75944984185102,26.96758487278242,20.33635868855588,23.73360287199304,25.93272013844101,25.28983387140907,28.77588072876326,26.26248967327095,31.02521915429737,23.17415371783208,20.03374397815184,28.69308046147751,21.37712001892146
F4,Times9,21.40715754038073,19.74484687765144,20.66390156959441,21.48878906854225,18.13937942882649,21.67163587044796,21.71092675988436,20.06947268806306,22.20378802763319,30.41051927725121,22.7611911131206,23.13494924553919,25.31490897372241,19.52194891801683,23.24771841101316,20.02678207582661,23.17656737813999,21.53951651330353,26.88924169814038,23.20697506554638,22.98718691233782,23.43512088999487,22.12172675130143,26.04144612173716,24.41275595332957,22.53830635186471,18.85587307991504,21.50836810955089,24.86465558208518,23.72267363804427,25.99108666349721,29.90435450974603,20.96559447131434,20.04866674342709,21.35717329105309,20.84695595472324,21.82612631544082,21.80588733453711,22.80633303118269,30.6887160250582,29.67571714864215,25.15355436774195,23.99462111797176,35.73165323907148,21.97205944966524,26.02746027965777,31.60905261401528,23.14435187869714,28.07335246775061,37.76968640779381,34.70654834925722,29.24844492140438,35.40300002813266,25.21484440025713,26.54894460091011,20.10918788207377,24.26442345363033,28.73578052815316,36.38923935332117,28.18561598891764,24.695426039966,20.97226242633199,20.9596677879402,23.98313973242466,29.3699340864389,33.50862737479282,34.93790850563142,23.19407905819915,29.09342878263736,27.34801911656172,23.78299585157479,29.41551818115411,32.52478126455449,25.19312322240606,25.41965822388055,21.56740665373288,25.87434917809044,18.3326736136667,21.8350787873432,20.49677412227307
F5,Times1,1376186.008310912,210567.2369300984,198429.8883217416,610061.0347322696,658536.9441891083,432546.7202275236,445315.0259365087,112490.4230515071,1193568.819950213,637358.1507992756,992960.6215880994,532767.8989974577,512917.5683347724,125019.4398208131,582767.291092434,844.1353244442306,247749.8139437649,472284.2765624943,505732.5107814711,30722.86280669474,759178.5022601148,257426.5375500064,127038.6917798594,176.2775227925801,673747.7646463306,55243.58015045526,164257.6589428036,241.1693487507317,830833.5147011393,646795.6298716957,1088152.683655279,471519.7847263866,325236.6540471403,378875.2061725309,360645.446207658,354322.5070888964,535366.8500517216,915068.8782686649,1012746.341088726,145758.5421460064,1649470.198820003,1406848.575763281,1583200.764695371,655210.1763290886,1230761.746024721,1017637.058939364,1273385.462046499,57862.23029291494,1025140.416671847,828720.5219417096,1209376.133448391,555137.1333027044,2013253.637914485,1311278.565137476,7563710.033964026,969971.3870426231,2881655.710192795,1339802.680634716,1378332.778009347,594184.0715900987,1365531.037411613,725949.1808295932,898360.659955536,303.1513256390513,655839.0207858316,434980.7220111365,821605.3026835284,777.9025315174656,417862.2246561763,858278.6358393483,226378.9898455828,10670.53973340639,990562.929479848,1817305.82144665,957771.8370317274,979823.8231552462,255967.6965938279,230701.2305963622,302187.2185773947,294811.5666814651
F5,Times10,874123.2498253543,601184.6168798337,347844.4330215781,280335.8740649519,385897.1886255764,535653.5164092671,453770.3188539205,228410.6751075944,857902.595134768,531833.5975486063,803518.8191476878,276297.5098901999,404352.4854385938,762509.3595808895,355389.3826387322,3313.828135395095,608503.2429128814,254456.5647951545,157841.2223520755,13638.64032328317,258675.5337597549,290524.6003024931,91165.30951184648,404.2457872703282,535668.4206776337,511283.2414938214,361278.7258759656,227.3705498990008,1190599.247772129,2267405.321701993,1592450.911286196,176748.7836508397,262446.6843465453,543837.6896178415,820485.6153447063,297078.5863348693,884683.7167675007,840635.2759552812,663399.3487808472,1229456.227814326,2127905.191451706,2413566.083457718,1102324.469799893,626717.7516212526,868429.4564861392,1032692.351011572,1064003.820594642,250362.5668519721,1098682.096313376,1544090.192607767,2008591.052324628,837390.1841331201,1234395.413184638,715247.621657703,1941636.383340497,748389.909819808,808201.6585395917,1739841.995495364,1108257.845469556,1094071.122749125,1890955.00478103,1233059.077274792,513616.4271457307,17197.07820618062,674241.7495718098,1383926.442712398,1043240.021641932,497.1552705264373,919139.8698534805,467459.0634550233,1394942.963407313,3012.814573447853,516673.3647386185,1320103.197319823,2142724.989191226,417448.7720265017,501831.153393111,304896.2930068211,713282.2658751014,92460.22364736469
F5,Times2,483299.4172231411,399924.3282731121,934270.2901190812,513894.1612340044,564857.9751302449,633496.4024350732,635787.0723752894,411515.0271576485,574000.8924911112,1397475.494235946,531861.1796749209,638228.6310594187,232664.4241213224,413680.6723398992,305621.4108462007,593.6937804311826,655631.0688692247,575380.4260722456,367378.4613738782,639.9915896280057,610299.7354020317,295324.5719515903,71735.6591780906,306.1094523368172,1060314.42216823,196493.0390443369,89903.2497713079,126.8945727259711,903879.4521422811,1276855.406160898,1027692.323697884,201009.5396707362,806641.1340401721,233384.3565071877,196777.5424610037,307969.8187528541,893184.9191331491,301096.0745392918,459004.1118662118,566596.2998324583,2394256.150487508,1070085.607928561,1515363.327684307,674106.8781364752,851111.4909472034,1141298.560405841,494180.8030648015,455363.4994680171,1497576.462389994,1300493.907214268,1518196.482227711,438696.2875450945,708465.1012984193,2553393.544499144,2467109.796206626,878199.1341090795,779176.200935225,665008.7325379036,2301478.764760814,358653.4284121107,1311710.757041975,1224625.941248607,1664804.357320959,1877.40796392234,1220343.9705398,464472.8538441468,775785.8533613397,219.4917531862978,557872.247548502,980666.5015478265,632723.1373212098,63780.51027828761,1064125.634124705,830631.5322455823,1706805.413631189,165109.7135262106,321913.4385153202,242056.2678311121,408304.9020258557,120261.5333560941
F5,Times3,349331.8456355358,629026.8762270644,407726.8768431282,282568.8592484654,1169411.864782911,614098.5521455423,377105.9017443227,109273.8648372088,1021401.58633385,820610.2976556944,285303.6595894879,569922.5221713813,400731.289435976,483189.1884900142,339666.2869369097,2560.424715583613,704189.2109896527,380744.3984562957,606418.6517799005,6066.396498568486,709120.6041835095,309029.7869886057,71632.22884198013,478.93245585204,348395.4392169855,137664.6628068914,447828.9371194105,144.5759077034981,651693.2592177226,512039.2834960831,1189899.822929728,142675.4482401669,459779.3232796225,545066.0280051271,411286.3175663368,215057.122414337,661408.378094954,359561.1073945742,1209346.541861278,462448.1638710335,2850182.435473046,1246433.888315058,1797790.309699435,219488.5129509268,551611.2516420039,577015.0191869239,1679045.84791524,337937.2902425822,1948538.246283305,1233947.312239929,1775816.359949182,1485645.268438063,3117840.092123362,2312669.55424051,1844385.731593695,1210383.197839372,2087635.220022687,1243849.300531345,1558595.293461269,272860.0977370176,2393770.722457964,765612.5953371599,206462.3599074521,8197.895447783198,2520124.041868361,774885.0088142626,1020240.094775593,437.0725588402884,1556898.233390774,1396370.646497396,1240341.615883968,13680.23884251917,732409.7987753538,1202614.577770884,1392271.4149332,187403.3200856673,479949.4304833306,626193.0161028177,338467.0318278149,167274.8125634213
