,,combination163,combination163,combination163,combination199,combination199,combination199,combination198,combination198,combination198,combination23,combination23,combination23,combination22,combination22,combination22,combination59,combination59,combination59,combination95,combination95,combination95,combination146,combination146,combination146,combination164,combination164,combination164,combination162,combination162,combination162,combination145,combination145,combination145,combination182,combination182,combination182,combination144,combination144,combination144,combination180,combination180,combination180,combination181,combination181,combination181,combination5,combination5,combination5,combination41,combination41,combination41,combination21,combination21,combination21,combination110,combination110,combination110,combination128,combination128,combination128
iterations,,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000
F17,Times9,0.397892364151641,0.397952353573789,0.3979154369776552,0.3980772861428843,0.3979753128304928,0.3979670845421452,0.3979069556452934,0.3979584394348503,0.3979800380772609,0.3979398432337025,0.3979635130788335,0.3979421593870018,0.3979293387469731,0.3979001281492458,0.3979382094708992,0.3979176609062733,0.3979986978816203,0.3979826246732205,0.3978960717861604,0.3978929764734911,0.3979858435346859,0.3979706930663056,0.3979043519852699,0.3979714613498899,0.3979763660681925,0.3979771750564129,0.3979343336835406,0.3979843799527707,0.3979420113903807,0.3979839201826234,0.397955426578001,0.3979584125886273,0.3978891348762517,0.3979982448904149,0.3979705120997021,0.3979969683465736,0.4008114290471223,0.397956996006867,0.3979586361669334,0.3979743990259195,0.3979850800891711,0.397987316080112,0.4020909752472122,0.3979603886444512,0.397908926600465,0.3979963614337763,0.3981513874732414,0.3983456226651381,0.3979485691830753,0.3978955612509143,0.3979215928359405,0.3979919278519848,0.397943435324386,0.3978988512765689,0.3979105641959286,0.3979603494282795,0.397958513640015,0.3979029572902597,0.3979758076723989,0.3979786809926029
F18,Times1,3.001356528825868,3.000000306048507,3.000000427540724,3.002608184917214,3.000238727204974,3.000786651506826,3.000861142458483,3.000464381819552,3.000240288008335,3.00000040110575,3.000047696197935,3.000000367993575,3.000336205393333,3.000000338120381,3.000000138220714,3.025728848893916,3.000000200354508,3.000000253936749,3.000156330279178,3.000000331010711,3.000000527710469,3.000018421458933,3.000000139755787,3.000000169777404,3.000826542495812,3.000000424175416,3.0000004906254,3.002170967607601,3.000007155320913,3.000010845107706,3.07564176637413,3.000000244483836,3.000000471751662,3.001455572301086,3.000072260180843,3.000389288500819,3.000271833358623,3.000000178276707,3.000000363411349,3.001137129766357,3.000141839545959,3.000675740022077,3.001118158945773,3.000377017300923,3.000333953632556,3.054712754973135,3.000043732274213,3.000000326927974,3.000004327158003,3.000021298168011,3.000000426037281,3.001972560928319,3.001232243104053,3.000000228467766,3.000000345942678,3.000001107665623,3.000000043712786,3.000023407740179,3.000000097906542,3.000000135426523
F18,Times10,3.000097253267186,3.000000228304713,3.000000027536336,3.000693125405213,3.000087520624592,3.000024035312408,3.008553254824495,3.00021652203937,3.000088704547503,3.000027265822048,3.000000444977593,3.000000432777254,3.00004936359721,3.000001476209491,3.000000324245911,3.000001941841457,3.000000376620047,3.000000018495713,3.000061500620188,3.00000029029554,3.000000225721688,3.00000604091407,3.000000369764397,3.000000022841728,3.00001059217599,3.00000010497032,3.0000000112962,3.00143530273127,3.000001225205722,3.000000224866629,3.000095647077122,3.000000239419893,3.000000105599671,3.000100411560081,3.000220834868978,3.000098158869057,3.000027176192696,3.000000406223906,3.000000251595338,3.001578624728908,3.00009061016534,3.000106076794671,3.001634279378792,3.000074225451602,3.000004895256176,3.00096852318138,30.01655180523477,3.000000466722776,3.000026321271858,3.000000088802113,3.000576680926012,3.003394634282492,3.000000479212111,3.000000308913247,3.000000158139094,3.000000472643804,3.000000229231539,3.000095999962505,3.000000162526976,3.000000246820463
F18,Times2,3.000103274351737,3.000000170567885,3.000002117794899,3.000824634862153,3.000187644369883,3.001044163857172,3.006861313754957,3.000493052680647,3.000148804061573,3.000757364406982,3.000124939857338,3.000057061887006,3.000842487543132,3.000000117327296,3.000000008056375,3.000020351817895,3.00021662690733,3.000092127348649,3.016301420280447,3.000024192953378,3.000000088688553,3.000000355696534,3.00000018234559,3.000000086015902,3.000580439451051,3.000000339656457,3.000000102873906,3.001721951218202,3.000003218807599,3.000005788331856,3.000063862791375,3.000001059182262,3.000000022586243,3.0011979215049,3.000150803105586,3.000598617816439,3.000101762040138,3.00000020515064,3.000000307458262,3.002635857210867,3.000155493444831,3.000080939457282,3.000437573206316,3.00009545400937,3.000034047644846,3.000000506078925,3.00000176678829,3.000060597204009,3.000000478058281,3.020904367609346,3.000000390039347,3.002896460607746,3.000000251513499,3.000000323024553,3.000000149850528,30.00000158199525,3.000000320713386,3.000029672946023,3.000000079354794,3.000000065373423
F18,Times3,3.000014279766988,3.000000780819091,3.000000463361529,3.002529083510355,3.000151932234676,3.000349778134156,3.003831147467394,3.000126491504942,3.000189533673675,3.266456837033367,3.000000411757404,3.000000120643635,3.004447132583384,3.000189094325258,3.000000303345438,3.000108168668576,3.000000335134982,3.000000170598285,3.000079129945816,3.002215509561672,3.000029240587816,3.000018147936929,3.000000365131511,3.000000327203995,3.00012260827821,3.000000140542747,3.000000420717634,3.007957072131698,3.000001542366168,3.000000069437,3.000221180802278,3.000000444872432,3.000000089071957,3.003938669636435,3.000101605446204,3.000191942452693,3.000143424834975,3.00000027566766,3.000000609452959,3.002668444723179,3.000159891290747,3.000013037210887,3.000223634294312,3.000132678347665,3.000386137693424,3.00000000540756,3.000006088792134,3.000018545853913,3.194564003312497,3.004187617351678,3.001752962325973,3.000442719600408,3.000228669133363,3.000000260067799,3.0000001643571,3.000000328167725,3.000000130682575,3.000017213916783,3.000000029076193,3.000000097419766
F18,Times4,3.000290559136287,3.000000145647312,3.000000142685718,3.000091619078814,3.0002100211626,3.000031450950521,3.001679662233758,3.000286846487065,3.000180308639726,3.000030101286503,3.000000362565185,3.000000477883398,3.018404953317123,3.000030317880948,3.000000379478214,3.000069593525527,3.000000451628308,3.000000457689889,3.000044853435851,3.000000485384382,3.00000004827774,3.000012107745819,3.000000459224303,3.000000466891473,3.000548804477875,3.000000475362556,3.00000018507439,3.007343443910672,3.00000144829476,3.000000018841171,3.000001988127006,3.00000025244168,3.000000240578065,3.001443517436845,3.000659054136631,3.00020272171112,3.000031216632868,3.00000021537323,3.00000020025976,3.001967328601579,3.000126443984156,3.000005936365522,3.000008564612847,3.000004368976124,3.000007745340564,3.000003162970707,3.00000002805268,3.00542489403419,3.000478144982765,3.000006501028766,3.000000469983663,3.001501161187572,3.000000461640187,3.000000233806353,3.000000843540877,3.000000210442829,3.000000025916628,3.000001187451032,3.000000216974332,3.000000434971013
F18,Times5,3.000763846473778,3.000000275046779,3.000000458119109,3.002974039509194,3.000183228550977,3.000138300455863,3.008515462921754,3.000320707128843,3.000056253106337,3.001818202501887,3.000399211170871,3.000000089513735,3.000113493463338,3.000033998040385,3.000000272545942,3.000271846878571,3.000000070211213,3.000000157208696,3.000002951515893,3.000000465631265,3.00000020411615,3.000000009209732,3.000000347413898,3.000000195120442,3.000434274157908,3.000000496812461,3.000000163353593,3.019013050037399,3.000000125700249,3.000001057592119,3.000004861885218,3.000000004233308,3.000000477424132,3.000098803518496,3.000054098194151,3.000092828131969,3.000054245500272,3.000000069762491,3.000000414675285,3.000531472903514,3.000108895812501,3.000083726510234,3.000630256487471,3.000067722203009,3.000312502420589,30.00001174343408,3.000101902101079,3.000000052048033,3.00000045179381,3.000004156399758,3.00008267315847,3.003136476266948,3.00000000127697,3.00000031861297,3.000000890376399,3.000000190745788,3.000000702597708,3.000023705705338,3.000000018892828,3.000000605728127
F18,Times6,3.000040339665497,3.00000034863854,3.00000017172966,3.001941221458628,3.000015388948737,3.000051128453071,3.002162304623206,3.000009133773775,3.000628897847899,3.000038996760666,3.000000260846248,3.000000471349802,3.000591214155758,3.000000377506664,3.000000189369672,3.00068184579186,3.000000265247411,3.00000041694865,3.000041000885192,3.000027940554383,3.000000346426735,3.000045801219277,3.000000367119708,3.000000456574151,3.000277351923853,3.000000015351653,3.000000217592479,3.00105283980692,3.00000016950431,3.000000859003404,3.000013733346543,3.000000052336686,3.000001465644182,3.00153216838054,3.000084521234055,3.000061779990967,3.000014165760958,3.000000036025229,3.000000006216883,3.000115546385454,3.000401929127622,3.000590753784917,3.000224072736437,3.000288835133554,3.000235021765935,3.00006082375667,3.000000133150019,3.000000199323634,3.015441084254345,3.000031640015105,3.092829825490641,3.010189311782059,3.000000866093101,3.000003748960869,3.000000123640599,3.000000447841145,3.000000025013477,3.000001329603843,3.000000095343426,3.000000395181375
F18,Times7,3.000263034316357,3.000000452735315,3.000000310833423,3.002006197585895,3.000168306239864,3.000013490784726,3.003556538487269,3.000061669020021,3.000180172028721,3.000139497394183,3.000000480999792,3.000011098975671,3.000229259031987,3.000000494183873,3.000000145536998,3.002978639368679,3.000000115679999,3.000002814458349,3.000006122545913,3.000000258092318,3.0000003767025,3.000003399671207,3.000000064205263,3.000000349743916,3.00014301704021,3.000000266078692,3.000000468975586,3.000171702027635,3.000001187199924,3.000000499869365,3.000024648846879,3.000000477365545,3.000000430263745,3.001559324716375,3.000016553670799,3.000261047898601,3.000151733145173,3.000000218106152,3.000000283136376,3.000449035990596,3.000742722655687,3.000930038754877,3.001245311514113,3.000909331797363,3.000430631073302,3.04106831372836,3.000000142856997,3.000000478944461,3.000045225563511,3.000021350966092,3.000009436613938,3.040478394019761,3.000002335288565,3.000000260497768,3.000000373848319,3.000001801212304,3.000000089076951,3.000005379517315,3.000000089220058,3.000000334384548
F18,Times8,3.002148810706704,3.000000431746066,3.000000211496677,3.00534051841464,3.000191901189702,3.000217077072233,3.000906227699804,3.000400673169498,3.000059204350403,3.000008133052115,3.00000028251198,3.000000020960303,3.000130595670363,3.00000028542423,3.00000043275505,3.000005839164769,3.000000010258086,3.000000484817114,3.000620859026606,3.000000454202314,3.000000160061833,3.000008923032055,3.000000228840179,3.000002452981398,3.000003371541187,3.000000328586268,3.000000472210662,3.009039146313875,3.000000457120802,3.000001253050147,3.000002789782922,3.000000411099752,3.000000050706144,3.000470289104975,3.000146921409383,3.000029375524975,3.000012040933948,3.000000183457791,3.00000000543714,3.005592332397761,3.000120120304394,3.000398355214705,3.000852554785267,3.000161728084871,3.000386552102437,3.05121302688718,3.014977668952437,3.000000225932709,3.001194384904711,3.00025904826487,3.005727076944135,3.010201820038498,3.000000232825005,3.000200232727841,3.000000265329351,3.000000048097842,3.000000411037547,3.000008524892962,3.000000241660173,3.000000434510694
F18,Times9,3.002332937112497,3.000000884590245,3.000000482908034,3.006961382801218,3.000057041921093,3.00041402830759,3.006698477806395,3.000101573265675,3.00039816288309,3.000078244808669,3.000000289678584,3.000000360253598,3.000942441012385,3.0000000346882,3.000000005092201,3.000015660162583,3.000000495291105,3.000000261239734,3.000157180408455,3.000000229436529,3.000164560640783,3.000013510350307,3.000000351261595,3.000000220065591,3.000252141251661,3.000000384941447,3.000000098088158,3.004671569880911,3.000000671499873,3.000005418455246,3.000097525009637,3.000000031465527,3.000000248746972,3.001130992459872,3.000318498578537,3.000421076536433,3.000029617922777,3.000000436926511,3.000002007524654,3.000651473933233,3.00041622200576,3.001015698408935,3.001606774287969,3.000021197927285,3.000061314329931,3.000605252269225,3.000000099547911,30.000000033148,3.000159618074379,3.000000620826645,3.00424191431796,3.000316916617511,3.000000489323975,3.000000492835192,3.000000169095019,3.00002641838972,30.00027587542672,3.000000922015454,3.000000472093839,3.000000170872661
F19,Times1,-0.2685182694249238,-0.3004789071949462,-0.2702568853234405,-0.2761962654799047,-0.3004789071949462,-0.2602025073942323,-0.252899778333898,-0.3004789071949462,-0.2539856875928038,-0.285361579338308,-0.3004789071949462,-0.3004788578989478,-0.2802986468467537,-0.3004585331855948,-0.3004727365613196,-0.3004789071949462,-0.3004788697723958,-0.3004789071949462,-0.299126178998623,-0.3004789071949462,-0.3004789071949462,-0.2283784475039666,-0.3004789071949462,-0.3004789071949462,-0.2367948319385449,-0.2709089273632296,-0.3004789071949462,-0.05276704992113931,-0.2427832800790004,-0.2606217092812703,-0.1659537947241295,-0.3004789071949462,-0.3004789071949462,-0.2849828917815311,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.2946288200912974,-0.2356773505344789,-0.2642142231239109,-0.3004789071949462,-0.3004789071949462,-0.2864627861473543,-0.3004789071949462,-0.3004789071949462,-0.2998115201766794,-0.3004789071813063,-0.3004789071939997,-0.3000915035072474,-0.3004789071949462,-0.3004789071949462,-0.228148587032958,-0.3004297422072139,-0.3004341203944184,-0.2507011428765601,-0.3004789071949462,-0.3004789071949462,-0.1516125240008003,-0.3004789071949462,-0.3004789071949462
F19,Times10,-0.03334368969393822,-0.3004789071949462,-0.2901161892583322,-0.2049730552289397,-0.2760421751139566,-0.2865161655025786,-0.2117315912991239,-0.3004789071949462,-0.3004789071949462,-0.2927314005942352,-0.3004789056797503,-0.3004788294709874,-0.2577399965067411,-0.3004731784973967,-0.3004781320873202,-0.2970345940577766,-0.3004789056129536,-0.3004789071949462,-0.2999854477405506,-0.3004789071949462,-0.3004789071949462,-0.2379658158690788,-0.3004789071949462,-0.3004789071949462,-0.2527090952006262,-0.3004789071949462,-0.3004789071949462,-0.1249265828013601,-0.25844744056118,-0.3004789071949462,-0.2748318531700364,-0.2855590386434259,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.2311538948654618,-0.2973136973312867,-0.2661370456966809,-0.2360616507376511,-0.2869305902177122,-0.3004789071949462,-0.1945437827825024,-0.3004789071949462,-0.3004789071949462,-0.2985937215168566,-0.3004789071945527,-0.3004789071853272,-0.3004231608804254,-0.3004789071949374,-0.3004789071949462,-0.205678741945484,-0.300459344505675,-0.3001367121894097,-0.2999469311221689,-0.3004789071949462,-0.3004789071949462,-0.2560578200566035,-0.3004789071949462,-0.294569217110064
F19,Times2,-0.03484637367460793,-0.3004789071949462,-0.230561860022638,-0.2339214926239733,-0.3004789071949462,-0.3004789071949462,-0.2065578376357036,-0.3004789071949462,-0.3004789071949462,-0.2711489384423383,-0.3004787751388313,-0.3004789071949462,-0.2616946978448331,-0.3004335075948189,-0.3004785259324457,-0.2915106099407847,-0.3004789064189538,-0.3004789071949462,-0.2957091835396775,-0.3004789071949462,-0.3004789071949462,-0.2021904672225305,-0.3004789071949462,-0.3004789071949462,-0.2030073751357102,-0.3002990733057895,-0.2574555540090886,-0.02831513065670552,-0.2940785454947595,-0.2777942147185259,-0.1501900398224922,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.12844113981044,-0.2941006895642613,-0.3004789071949462,-0.2833662220371717,-0.2965887909252753,-0.3004789071949462,-0.2691882279058963,-0.3004789071949462,-0.3004789071949462,-0.2983622407938061,-0.3004789071949462,-0.3004789071927838,-0.3003449604280934,-0.3004789071949462,-0.3004789071949462,-0.133205100258692,-0.3004678207761869,-0.3004626472087179,-0.2507114250087693,-0.2856203984123379,-0.3004789071949462,-0.2087418769663882,-0.3004789071949462,-0.3004789071949462
F19,Times3,-0.1942432519963848,-0.3004789071949462,-0.2899413036013318,-0.2732395992543774,-0.258093029376829,-0.3004789071949462,-0.23974373866903,-0.2763640688542129,-0.3004789071949462,-0.2606001272880401,-0.3004783670180178,-0.3004789040475152,-0.254920062634182,-0.3004788685579696,-0.30047641949271,-0.3002489662647921,-0.3004789071949462,-0.3004789070581608,-0.2965136320753017,-0.3004789071949462,-0.3004789071949462,-0.2823412726976649,-0.3004789071949462,-0.3004789071949462,-0.2067265591588946,-0.3004789071949462,-0.3004789071949462,-0.2237891949030784,-0.2996364371982812,-0.3004789071949462,-0.2337220660691855,-0.3004789071949462,-0.2838143881334941,-0.2704760177272934,-0.3004789071949462,-0.3004789071949462,-0.1490012944657406,-0.2790363440763471,-0.3004789071949462,-0.2419908461815088,-0.3004789071949462,-0.3004789071949462,-0.1937251314186001,-0.3004789071949462,-0.3004789071949462,-0.2953352645165082,-0.3004789071898611,-0.3004789071942407,-0.3004789071949462,-0.3004789071949462,-0.3004789071949462,-0.2588208863799727,-0.3001855122466783,-0.3002922558904998,-0.2105985701250825,-0.3004789071949462,-0.3004789071949462,-0.2117601467178315,-0.2802408266019892,-0.225987395786916
